,iqbalminar,oldpssaifabad,pcr,pcr_signal,iqbalminar_signal,oldpssaifabad_signal,overallMeanSpeed,overallmeanTravelTime
0,33.61333333333334,14.56,14.1175,29,17,80,13.04167859699356,32.02387616320687
,iqbalminar,oldpssaifabad,pcr,pcr_signal,iqbalminar_signal,oldpssaifabad_signal,overallMeanSpeed,overallmeanTravelTime
0,33.2225,14.005,14.245,29,17,83,13.000735240854763,32.25880840275263
,iqbalminar,oldpssaifabad,pcr,pcr_signal,iqbalminar_signal,oldpssaifabad_signal,overallMeanSpeed,overallmeanTravelTime
0,27.520000000000003,15.620000000000001,13.85,29,20,74,13.092303779069766,32.19378997093023
,iqbalminar,oldpssaifabad,pcr,pcr_signal,iqbalminar_signal,oldpssaifabad_signal,overallMeanSpeed,overallmeanTravelTime
0,32.050000000000004,16.435000000000002,13.845,29,20,77,12.885757250268528,32.44268886501969
,iqbalminar,oldpssaifabad,pcr,pcr_signal,iqbalminar_signal,oldpssaifabad_signal,overallMeanSpeed,overallmeanTravelTime
0,31.5525,15.2575,14.2975,29,20,80,12.872409288824384,32.628243831640056
,iqbalminar,oldpssaifabad,pcr,pcr_signal,iqbalminar_signal,oldpssaifabad_signal,overallMeanSpeed,overallmeanTravelTime
0,29.565000000000005,16.09,14.735,29,20,83,12.714367405289494,32.87117226590422
,iqbalminar,oldpssaifabad,pcr,pcr_signal,iqbalminar_signal,oldpssaifabad_signal,overallMeanSpeed,overallmeanTravelTime
0,31.013333333333332,17.715,13.8825,29,23,74,12.674976727533117,33.05908700322234
,iqbalminar,oldpssaifabad,pcr,pcr_signal,iqbalminar_signal,oldpssaifabad_signal,overallMeanSpeed,overallmeanTravelTime
0,29.6775,16.939999999999998,14.05,29,23,77,12.786149945671857,32.92231437884824
,iqbalminar,oldpssaifabad,pcr,pcr_signal,iqbalminar_signal,oldpssaifabad_signal,overallMeanSpeed,overallmeanTravelTime
0,28.285000000000004,16.9125,14.48,29,23,80,12.64646280400572,33.30464949928469
,iqbalminar,oldpssaifabad,pcr,pcr_signal,iqbalminar_signal,oldpssaifabad_signal,overallMeanSpeed,overallmeanTravelTime
0,30.502499999999998,17.5525,14.905,29,23,83,12.35694202898551,33.62831884057971
,iqbalminar,oldpssaifabad,pcr,pcr_signal,iqbalminar_signal,oldpssaifabad_signal,overallMeanSpeed,overallmeanTravelTime
0,30.6275,14.305,12.5975,29,14,74,13.396438989683386,31.192091782283885
,iqbalminar,oldpssaifabad,pcr,pcr_signal,iqbalminar_signal,oldpssaifabad_signal,overallMeanSpeed,overallmeanTravelTime
0,33.045,13.165,12.8575,29,14,77,13.48238300935925,30.908610511159104
,iqbalminar,oldpssaifabad,pcr,pcr_signal,iqbalminar_signal,oldpssaifabad_signal,overallMeanSpeed,overallmeanTravelTime
0,31.775,13.18,13.442499999999999,29,14,80,13.478275109170307,31.23374090247453
,iqbalminar,oldpssaifabad,pcr,pcr_signal,iqbalminar_signal,oldpssaifabad_signal,overallMeanSpeed,overallmeanTravelTime
0,37.296666666666674,13.092500000000001,13.9175,29,14,83,13.226138153185397,31.641506800286326
,iqbalminar,oldpssaifabad,pcr,pcr_signal,iqbalminar_signal,oldpssaifabad_signal,overallMeanSpeed,overallmeanTravelTime
0,30.144999999999996,14.8675,12.955,29,17,74,13.351040691393592,31.658685631976958
,iqbalminar,oldpssaifabad,pcr,pcr_signal,iqbalminar_signal,oldpssaifabad_signal,overallMeanSpeed,overallmeanTravelTime
0,29.465,14.2625,13.2075,29,17,77,13.466823144104804,31.309137554585153
,iqbalminar,oldpssaifabad,pcr,pcr_signal,iqbalminar_signal,oldpssaifabad_signal,overallMeanSpeed,overallmeanTravelTime
0,33.61333333333334,14.56,14.1175,29,17,80,13.04167859699356,32.02387616320687
,iqbalminar,oldpssaifabad,pcr,pcr_signal,iqbalminar_signal,oldpssaifabad_signal,overallMeanSpeed,overallmeanTravelTime
0,33.2225,14.005,14.245,29,17,83,13.000735240854763,32.25880840275263
,iqbalminar,oldpssaifabad,pcr,pcr_signal,iqbalminar_signal,oldpssaifabad_signal,overallMeanSpeed,overallmeanTravelTime
0,27.520000000000003,15.620000000000001,13.85,29,20,74,13.092303779069766,32.19378997093023
,iqbalminar,oldpssaifabad,pcr,pcr_signal,iqbalminar_signal,oldpssaifabad_signal,overallMeanSpeed,overallmeanTravelTime
0,32.050000000000004,16.435000000000002,13.845,29,20,77,12.885757250268528,32.44268886501969
,iqbalminar,oldpssaifabad,pcr,pcr_signal,iqbalminar_signal,oldpssaifabad_signal,overallMeanSpeed,overallmeanTravelTime
0,31.5525,15.2575,14.2975,29,20,80,12.872409288824384,32.628243831640056
,iqbalminar,oldpssaifabad,pcr,pcr_signal,iqbalminar_signal,oldpssaifabad_signal,overallMeanSpeed,overallmeanTravelTime
0,29.565000000000005,16.09,14.735,29,20,83,12.714367405289494,32.87117226590422
,iqbalminar,oldpssaifabad,pcr,pcr_signal,iqbalminar_signal,oldpssaifabad_signal,overallMeanSpeed,overallmeanTravelTime
0,31.013333333333332,17.715,13.8825,29,23,74,12.674976727533117,33.05908700322234
,iqbalminar,oldpssaifabad,pcr,pcr_signal,iqbalminar_signal,oldpssaifabad_signal,overallMeanSpeed,overallmeanTravelTime
0,29.6775,16.939999999999998,14.05,29,23,77,12.786149945671857,32.92231437884824
,iqbalminar,oldpssaifabad,pcr,pcr_signal,iqbalminar_signal,oldpssaifabad_signal,overallMeanSpeed,overallmeanTravelTime
0,28.285000000000004,16.9125,14.48,29,23,80,12.64646280400572,33.30464949928469
,iqbalminar,oldpssaifabad,pcr,pcr_signal,iqbalminar_signal,oldpssaifabad_signal,overallMeanSpeed,overallmeanTravelTime
0,30.502499999999998,17.5525,14.905,29,23,83,12.35694202898551,33.62831884057971
,iqbalminar,oldpssaifabad,pcr,pcr_signal,iqbalminar_signal,oldpssaifabad_signal,overallMeanSpeed,overallmeanTravelTime
0,31.842499999999998,14.2425,12.2575,32,14,74,13.53867027027027,30.99065585585586
,iqbalminar,oldpssaifabad,pcr,pcr_signal,iqbalminar_signal,oldpssaifabad_signal,overallMeanSpeed,overallmeanTravelTime
0,30.765,14.4325,12.610000000000001,32,14,77,13.543839155749637,30.938289665211066
,iqbalminar,oldpssaifabad,pcr,pcr_signal,iqbalminar_signal,oldpssaifabad_signal,overallMeanSpeed,overallmeanTravelTime
0,35.22666666666667,14.805,13.1525,32,14,80,13.158216332378222,31.51164398280802
,iqbalminar,oldpssaifabad,pcr,pcr_signal,iqbalminar_signal,oldpssaifabad_signal,overallMeanSpeed,overallmeanTravelTime
0,35.572500000000005,13.735000000000001,13.58,32,14,83,13.085216127860518,31.669222666182346
,iqbalminar,oldpssaifabad,pcr,pcr_signal,iqbalminar_signal,oldpssaifabad_signal,overallMeanSpeed,overallmeanTravelTime
0,29.8275,15.3425,12.61,32,17,74,13.47525971667272,31.278369051943336
,iqbalminar,oldpssaifabad,pcr,pcr_signal,iqbalminar_signal,oldpssaifabad_signal,overallMeanSpeed,overallmeanTravelTime
0,1027.1642857142856,719.628,913.26,32,17,77,3.379812351211315,113.5662218176726
,iqbalminar,oldpssaifabad,pcr,pcr_signal,iqbalminar_signal,oldpssaifabad_signal,overallMeanSpeed,overallmeanTravelTime
0,32.9925,15.864999999999998,13.495,32,17,80,12.924911135291982,32.44787087413856
,iqbalminar,oldpssaifabad,pcr,pcr_signal,iqbalminar_signal,oldpssaifabad_signal,overallMeanSpeed,overallmeanTravelTime
0,30.534999999999997,15.805,13.532499999999999,32,17,83,12.993154698106466,32.18817792068596
,iqbalminar,oldpssaifabad,pcr,pcr_signal,iqbalminar_signal,oldpssaifabad_signal,overallMeanSpeed,overallmeanTravelTime
0,32.656666666666666,17.127499999999998,13.075,32,20,74,12.875729129344322,32.225668219276244
,iqbalminar,oldpssaifabad,pcr,pcr_signal,iqbalminar_signal,oldpssaifabad_signal,overallMeanSpeed,overallmeanTravelTime
0,31.5525,17.5475,13.5075,32,20,77,12.72289597680319,32.47923885465749
,iqbalminar,oldpssaifabad,pcr,pcr_signal,iqbalminar_signal,oldpssaifabad_signal,overallMeanSpeed,overallmeanTravelTime
0,29.1475,17.037499999999998,13.8125,32,20,80,12.821857806359413,32.65478742408003
,iqbalminar,oldpssaifabad,pcr,pcr_signal,iqbalminar_signal,oldpssaifabad_signal,overallMeanSpeed,overallmeanTravelTime
0,1267.791111111111,840.2969999999999,1003.954,32,20,83,3.142241117102171,106.10131204202959
,iqbalminar,oldpssaifabad,pcr,pcr_signal,iqbalminar_signal,oldpssaifabad_signal,overallMeanSpeed,overallmeanTravelTime
0,30.262500000000003,19.045,13.200000000000001,32,23,74,12.624402606806662,33.11328385228096
,iqbalminar,oldpssaifabad,pcr,pcr_signal,iqbalminar_signal,oldpssaifabad_signal,overallMeanSpeed,overallmeanTravelTime
0,28.505000000000003,18.4275,13.69,32,23,77,12.657091818506608,33.038292247231155
,iqbalminar,oldpssaifabad,pcr,pcr_signal,iqbalminar_signal,oldpssaifabad_signal,overallMeanSpeed,overallmeanTravelTime
0,31.424999999999997,18.645,13.655,32,23,80,12.51634817227651,32.881570756424175
,iqbalminar,oldpssaifabad,pcr,pcr_signal,iqbalminar_signal,oldpssaifabad_signal,overallMeanSpeed,overallmeanTravelTime
0,29.602500000000003,17.5975,14.1775,32,23,83,12.61031093638313,32.80886347390994
,iqbalminar,oldpssaifabad,pcr,pcr_signal,iqbalminar_signal,oldpssaifabad_signal,overallMeanSpeed,overallmeanTravelTime
0,31.1625,15.685,11.870000000000001,35,14,74,13.53331270476884,31.06953403713142
,iqbalminar,oldpssaifabad,pcr,pcr_signal,iqbalminar_signal,oldpssaifabad_signal,overallMeanSpeed,overallmeanTravelTime
0,34.5475,16.2025,12.600000000000001,35,14,77,13.121974955277281,31.69012880143113
,iqbalminar,oldpssaifabad,pcr,pcr_signal,iqbalminar_signal,oldpssaifabad_signal,overallMeanSpeed,overallmeanTravelTime
0,34.905,15.256666666666666,12.74,35,14,80,13.204980050779833,31.915371780921287
,iqbalminar,oldpssaifabad,pcr,pcr_signal,iqbalminar_signal,oldpssaifabad_signal,overallMeanSpeed,overallmeanTravelTime
0,32.2425,15.36,12.952499999999999,35,14,83,13.172489300998574,31.827475035663333
,iqbalminar,oldpssaifabad,pcr,pcr_signal,iqbalminar_signal,oldpssaifabad_signal,overallMeanSpeed,overallmeanTravelTime
0,32.059999999999995,18.03,12.540000000000001,35,17,74,12.940851825340015,31.853851109520402
,iqbalminar,oldpssaifabad,pcr,pcr_signal,iqbalminar_signal,oldpssaifabad_signal,overallMeanSpeed,overallmeanTravelTime
0,32.985,17.275000000000002,12.81,35,17,77,12.91755161173488,32.547243752263675
,iqbalminar,oldpssaifabad,pcr,pcr_signal,iqbalminar_signal,oldpssaifabad_signal,overallMeanSpeed,overallmeanTravelTime
0,31.3625,17.47,13.22,35,17,80,12.8372902534809,32.422374152088544
,iqbalminar,oldpssaifabad,pcr,pcr_signal,iqbalminar_signal,oldpssaifabad_signal,overallMeanSpeed,overallmeanTravelTime
0,33.8675,18.285,13.18,35,17,83,12.609109018471568,32.96259688518653
,iqbalminar,oldpssaifabad,pcr,pcr_signal,iqbalminar_signal,oldpssaifabad_signal,overallMeanSpeed,overallmeanTravelTime
0,31.18,18.5225,12.495000000000001,35,20,74,12.881335021707669,32.45627713458755
,iqbalminar,oldpssaifabad,pcr,pcr_signal,iqbalminar_signal,oldpssaifabad_signal,overallMeanSpeed,overallmeanTravelTime
0,30.2125,19.1225,13.075000000000001,35,20,77,12.633860149839457,33.17635033892258
,iqbalminar,oldpssaifabad,pcr,pcr_signal,iqbalminar_signal,oldpssaifabad_signal,overallMeanSpeed,overallmeanTravelTime
0,383.56333333333333,233.67999999999998,635.6857142857143,35,20,80,6.25062876506024,46.86908320783132
,iqbalminar,oldpssaifabad,pcr,pcr_signal,iqbalminar_signal,oldpssaifabad_signal,overallMeanSpeed,overallmeanTravelTime
0,31.525,17.380000000000003,13.165,35,20,83,12.864594498035013,32.59068238656663
,iqbalminar,oldpssaifabad,pcr,pcr_signal,iqbalminar_signal,oldpssaifabad_signal,overallMeanSpeed,overallmeanTravelTime
0,28.727500000000003,21.0075,12.9875,35,23,74,12.556149179157746,33.61345824411135
,iqbalminar,oldpssaifabad,pcr,pcr_signal,iqbalminar_signal,oldpssaifabad_signal,overallMeanSpeed,overallmeanTravelTime
0,30.369999999999997,20.3975,13.11,35,23,77,12.540195581311117,33.24522998913437
,iqbalminar,oldpssaifabad,pcr,pcr_signal,iqbalminar_signal,oldpssaifabad_signal,overallMeanSpeed,overallmeanTravelTime
0,1410.249090909091,952.5161538461538,1421.4746153846156,35,23,80,0.7389686842978865,258.6360639592785
,iqbalminar,oldpssaifabad,pcr,pcr_signal,iqbalminar_signal,oldpssaifabad_signal,overallMeanSpeed,overallmeanTravelTime
0,31.752499999999998,19.3975,14.0825,35,23,83,12.456547101449278,33.642789855072465
,iqbalminar,oldpssaifabad,pcr,pcr_signal,iqbalminar_signal,oldpssaifabad_signal,overallMeanSpeed,overallmeanTravelTime
0,34.5,18.2775,12.170000000000002,38,14,74,12.908401859134788,32.12587057561673
,iqbalminar,oldpssaifabad,pcr,pcr_signal,iqbalminar_signal,oldpssaifabad_signal,overallMeanSpeed,overallmeanTravelTime
0,34.755,17.155,12.12,38,14,77,13.108844202898553,32.09140942028986
,iqbalminar,oldpssaifabad,pcr,pcr_signal,iqbalminar_signal,oldpssaifabad_signal,overallMeanSpeed,overallmeanTravelTime
0,32.292500000000004,17.197499999999998,12.395,38,14,80,13.041140007125042,32.18552190951194
,iqbalminar,oldpssaifabad,pcr,pcr_signal,iqbalminar_signal,oldpssaifabad_signal,overallMeanSpeed,overallmeanTravelTime
0,36.3725,17.709999999999997,12.440000000000001,38,14,83,12.845650126765664,32.25490402028251
,iqbalminar,oldpssaifabad,pcr,pcr_signal,iqbalminar_signal,oldpssaifabad_signal,overallMeanSpeed,overallmeanTravelTime
0,1310.5255555555557,823.0359999999998,939.3189999999998,38,17,74,3.5946100948975386,100.35308898363361
,iqbalminar,oldpssaifabad,pcr,pcr_signal,iqbalminar_signal,oldpssaifabad_signal,overallMeanSpeed,overallmeanTravelTime
0,31.110000000000003,18.9375,12.4,38,17,77,12.913865905848786,32.46168687589159
,iqbalminar,oldpssaifabad,pcr,pcr_signal,iqbalminar_signal,oldpssaifabad_signal,overallMeanSpeed,overallmeanTravelTime
0,34.31,19.927500000000002,12.5275,38,17,80,12.630810712993123,32.97228736880202
,iqbalminar,oldpssaifabad,pcr,pcr_signal,iqbalminar_signal,oldpssaifabad_signal,overallMeanSpeed,overallmeanTravelTime
0,32.1225,17.810000000000002,12.73,38,17,83,12.90215763195435,32.51509629101284
